occ_code,title,observed_exposure,SOCcode,JobName,JobFamily,isBright,isGreen,JobZone,MedianSalary,JobForecast,ChanceAuto,WageGroup,major_group_code
25-2021,"Elementary School Teachers, Except Special Education",0.103,25-2021.00,"Elementary School Teachers, Except Special Education","Education, Training, and Library",True,False,4.0,58230.0,112400.0,0.4,,25-0000
25-2022,"Middle School Teachers, Except Special and Career/Technical Education",0.2972,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education","Education, Training, and Library",False,False,4.0,58600.0,48300.0,-1.0,,25-0000
25-2023,"Career/Technical Education Teachers, Middle School",0.0,25-2023.00,"Career/Technical Education Teachers, Middle School","Education, Training, and Library",False,False,4.0,59230.0,900.0,26.0,,25-0000
25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",0.2901,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education","Education, Training, and Library",False,False,4.0,60320.0,80300.0,-1.0,,25-0000
25-2032,"Career/Technical Education Teachers, Secondary School",0.0,25-2032.00,"Career/Technical Education Teachers, Secondary School","Education, Training, and Library",False,False,4.0,60250.0,5600.0,0.9,,25-0000
25-2051,"Special Education Teachers, Preschool",0.0058,25-2051.00,"Special Education Teachers, Preschool","Education, Training, and Library",True,False,5.0,55840.0,2100.0,-1.0,,25-0000
25-2057,"Special Education Teachers, Middle School",0.134,,,,,,,,,,,25-0000
25-2058,"Special Education Teachers, Secondary School",0.0989,,,,,,,,,,,25-0000
25-2059,"Special Education Teachers, All Other",0.0257,25-2059.01,Adapted Physical Education Specialists,"Education, Training, and Library",True,False,4.0,56680.0,3200.0,-1.0,"Special Education Teachers, All Other",25-0000
25-2059,"Special Education Teachers, All Other",0.0257,25-2059.00,"Special Education Teachers, All Other","Education, Training, and Library",True,False,-1.0,56680.0,3200.0,-1.0,,25-0000
25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",0.0636,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,"Education, Training, and Library",False,False,4.0,53630.0,6600.0,19.0,,25-0000
25-3021,Self-Enrichment Teachers,0.0662,25-3021.00,Self-Enrichment Education Teachers,"Education, Training, and Library",True,False,3.0,38720.0,49000.0,13.0,,25-0000
25-3041,Tutors,0.4077,,,,,,,,,,,25-0000
25-4011,Archivists,0.1348,25-4011.00,Archivists,"Education, Training, and Library",True,False,5.0,52240.0,1000.0,76.0,,25-0000
25-4012,Curators,0.4123,25-4012.00,Curators,"Education, Training, and Library",True,False,5.0,53780.0,1700.0,0.7,,25-0000
25-4013,Museum Technicians and Conservators,0.0,25-4013.00,Museum Technicians and Conservators,"Education, Training, and Library",True,False,4.0,43020.0,1800.0,59.0,,25-0000
25-4022,Librarians and Media Collections Specialists,0.2032,,,,,,,,,,,25-0000
25-4031,Library Technicians,0.054,25-4031.00,Library Technicians,"Education, Training, and Library",False,False,3.0,34040.0,14000.0,99.0,,25-0000
25-9021,Farm and Home Management Educators,0.0,25-9021.00,Farm and Home Management Advisors,"Education, Training, and Library",False,True,5.0,49840.0,1000.0,0.8,,25-0000
25-9031,Instructional Coordinators,0.3043,25-9031.00,Instructional Coordinators,"Education, Training, and Library",False,False,5.0,64450.0,18600.0,0.4,,25-0000
25-9031,Instructional Coordinators,0.3043,25-9031.01,Instructional Designers and Technologists,"Education, Training, and Library",False,False,5.0,64450.0,18600.0,-1.0,Instructional Coordinators,25-0000
25-9044,"Teaching Assistants, Postsecondary",0.1002,,,,,,,,,,,25-0000
27-1011,Art Directors,0.2098,27-1011.00,Art Directors,"Arts, Design, Entertainment, Sports, and Media",False,False,4.0,92780.0,11100.0,2.0,,27-0000
27-1012,Craft Artists,0.0539,27-1012.00,Craft Artists,"Arts, Design, Entertainment, Sports, and Media",False,False,3.0,34240.0,1100.0,4.0,,27-0000
27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",0.3565,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators","Arts, Design, Entertainment, Sports, and Media",False,False,3.0,49380.0,3100.0,4.0,,27-0000
27-1014,Special Effects Artists and Animators,0.3571,27-1014.00,Multimedia Artists and Animators,"Arts, Design, Entertainment, Sports, and Media",False,False,4.0,72520.0,8300.0,1.5,,27-0000
27-1021,Commercial and Industrial Designers,0.0437,27-1021.00,Commercial and Industrial Designers,"Arts, Design, Entertainment, Sports, and Media",False,True,4.0,66590.0,4600.0,4.0,,27-0000
27-1022,Fashion Designers,0.0568,27-1022.00,Fashion Designers,"Arts, Design, Entertainment, Sports, and Media",False,False,3.0,72720.0,2600.0,2.0,,27-0000
27-1023,Floral Designers,0.0,27-1023.00,Floral Designers,"Arts, Design, Entertainment, Sports, and Media",False,False,2.0,27200.0,4400.0,5.0,,27-0000
27-1024,Graphic Designers,0.3672,27-1024.00,Graphic Designers,"Arts, Design, Entertainment, Sports, and Media",False,False,4.0,50370.0,30300.0,8.0,,27-0000
27-1025,Interior Designers,0.0,27-1025.00,Interior Designers,"Arts, Design, Entertainment, Sports, and Media",False,False,4.0,53370.0,8000.0,2.0,,27-0000
27-1026,Merchandise Displayers and Window Trimmers,0.0,27-1026.00,Merchandise Displayers and Window Trimmers,"Arts, Design, Entertainment, Sports, and Media",False,False,3.0,28450.0,17300.0,48.0,,27-0000
27-1027,Set and Exhibit Designers,0.0,27-1027.00,Set and Exhibit Designers,"Arts, Design, Entertainment, Sports, and Media",False,False,5.0,54270.0,1500.0,0.6,,27-0000
27-2011,Actors,0.1011,27-2011.00,Actors,"Arts, Design, Entertainment, Sports, and Media",False,False,2.0,17.54,7700.0,37.0,,27-0000
27-2012,Producers and Directors,0.092,27-2012.02,"Directors- Stage, Motion Pictures, Television, and Radio","Arts, Design, Entertainment, Sports, and Media",False,False,4.0,71680.0,16000.0,-1.0,Producers and Directors,27-0000
27-2012,Producers and Directors,0.092,27-2012.01,Producers,"Arts, Design, Entertainment, Sports, and Media",False,False,4.0,71680.0,16000.0,-1.0,Producers and Directors,27-0000
27-2012,Producers and Directors,0.092,27-2012.00,Producers and Directors,"Arts, Design, Entertainment, Sports, and Media",False,False,-1.0,71680.0,16000.0,2.0,,27-0000
27-2012,Producers and Directors,0.092,27-2012.03,Program Directors,"Arts, Design, Entertainment, Sports, and Media",False,False,4.0,71680.0,16000.0,-1.0,Producers and Directors,27-0000
27-2012,Producers and Directors,0.092,27-2012.04,Talent Directors,"Arts, Design, Entertainment, Sports, and Media",False,False,4.0,71680.0,16000.0,-1.0,Producers and Directors,27-0000
27-2012,Producers and Directors,0.092,27-2012.05,Technical Directors/Managers,"Arts, Design, Entertainment, Sports, and Media",False,False,4.0,71680.0,16000.0,-1.0,Producers and Directors,27-0000
27-2021,Athletes and Sports Competitors,0.0,27-2021.00,Athletes and Sports Competitors,"Arts, Design, Entertainment, Sports, and Media",False,False,2.0,50650.0,2100.0,28.0,,27-0000
27-2022,Coaches and Scouts,0.0,27-2022.00,Coaches and Scouts,"Arts, Design, Entertainment, Sports, and Media",True,False,4.0,33780.0,47600.0,1.3,,27-0000
27-2023,"Umpires, Referees, and Other Sports Officials",0.0,27-2023.00,"Umpires, Referees, and Other Sports Officials","Arts, Design, Entertainment, Sports, and Media",False,False,3.0,27020.0,3400.0,98.0,,27-0000
27-2031,Dancers,0.0,27-2031.00,Dancers,"Arts, Design, Entertainment, Sports, and Media",False,False,3.0,16.31,2400.0,13.0,,27-0000
27-2032,Choreographers,0.0801,27-2032.00,Choreographers,"Arts, Design, Entertainment, Sports, and Media",False,False,4.0,47800.0,1200.0,0.4,,27-0000
27-2041,Music Directors and Composers,0.0368,27-2041.04,Music Composers and Arrangers,"Arts, Design, Entertainment, Sports, and Media",False,False,3.0,49630.0,7800.0,-1.0,Music Directors and Composers,27-0000
27-2041,Music Directors and Composers,0.0368,27-2041.01,Music Directors,"Arts, Design, Entertainment, Sports, and Media",False,False,4.0,49630.0,7800.0,-1.0,Music Directors and Composers,27-0000
27-2041,Music Directors and Composers,0.0368,27-2041.00,Music Directors and Composers,"Arts, Design, Entertainment, Sports, and Media",False,False,-1.0,49630.0,7800.0,1.5,,27-0000
27-2042,Musicians and Singers,0.0,27-2042.00,Musicians and Singers,"Arts, Design, Entertainment, Sports, and Media",False,False,-1.0,28.15,22400.0,7.0,,27-0000
27-2042,Musicians and Singers,0.0,27-2042.02,"Musicians, Instrumental","Arts, Design, Entertainment, Sports, and Media",False,False,4.0,28.15,22400.0,-1.0,Musicians and Singers,27-0000
27-2042,Musicians and Singers,0.0,27-2042.01,Singers,"Arts, Design, Entertainment, Sports, and Media",False,False,3.0,28.15,22400.0,-1.0,Musicians and Singers,27-0000
27-3011,Broadcast Announcers and Radio Disc Jockeys,0.0634,27-3011.00,Radio and Television Announcers,"Arts, Design, Entertainment, Sports, and Media",False,False,4.0,33220.0,4000.0,10.0,,27-0000
27-3023,"News Analysts, Reporters, and Journalists",0.2098,,,,,,,,,,,27-0000
27-3031,Public Relations Specialists,0.453,27-3031.00,Public Relations Specialists,"Arts, Design, Entertainment, Sports, and Media",False,True,4.0,60000.0,30700.0,18.0,,27-0000
27-3041,Editors,0.246,27-3041.00,Editors,"Arts, Design, Entertainment, Sports, and Media",False,False,4.0,59480.0,12400.0,6.0,,27-0000
27-3042,Technical Writers,0.4747,27-3042.00,Technical Writers,"Arts, Design, Entertainment, Sports, and Media",True,False,4.0,71850.0,6100.0,89.0,,27-0000
27-3043,Writers and Authors,0.2462,27-3043.04,Copy Writers,"Arts, Design, Entertainment, Sports, and Media",False,False,4.0,62170.0,12800.0,-1.0,Writers and Authors,27-0000
27-3043,Writers and Authors,0.2462,27-3043.05,"Poets, Lyricists and Creative Writers","Arts, Design, Entertainment, Sports, and Media",False,False,4.0,62170.0,12800.0,-1.0,Writers and Authors,27-0000
27-3043,Writers and Authors,0.2462,27-3043.00,Writers and Authors,"Arts, Design, Entertainment, Sports, and Media",False,False,-1.0,62170.0,12800.0,4.0,,27-0000
27-3091,Interpreters and Translators,0.4304,27-3091.00,Interpreters and Translators,"Arts, Design, Entertainment, Sports, and Media",True,False,4.0,49930.0,9800.0,38.0,,27-0000
27-3092,Court Reporters and Simultaneous Captioners,0.3431,,,,,,,,,,,27-0000
27-4011,Audio and Video Technicians,0.0173,27-4011.00,Audio and Video Equipment Technicians,"Arts, Design, Entertainment, Sports, and Media",True,False,3.0,43770.0,11600.0,55.0,,27-0000
27-4012,Broadcast Technicians,0.0197,27-4012.00,Broadcast Technicians,"Arts, Design, Entertainment, Sports, and Media",False,False,3.0,40080.0,3800.0,74.0,,27-0000
27-4014,Sound Engineering Technicians,0.0,27-4014.00,Sound Engineering Technicians,"Arts, Design, Entertainment, Sports, and Media",False,False,3.0,52390.0,1700.0,13.0,,27-0000
27-4021,Photographers,0.195,27-4021.00,Photographers,"Arts, Design, Entertainment, Sports, and Media",False,False,3.0,34000.0,11800.0,2.0,,27-0000
27-4031,"Camera Operators, Television, Video, and Film",0.1651,27-4031.00,"Camera Operators, Television, Video, and Motion Picture","Arts, Design, Entertainment, Sports, and Media",True,False,3.0,54570.0,3200.0,60.0,,27-0000
27-4032,Film and Video Editors,0.2234,27-4032.00,Film and Video Editors,"Arts, Design, Entertainment, Sports, and Media",True,False,3.0,62650.0,4700.0,31.0,,27-0000
29-1011,Chiropractors,0.0,29-1011.00,Chiropractors,Healthcare Practitioners and Technical,True,False,5.0,71410.0,1800.0,3.0,,29-0000
29-1021,"Dentists, General",0.0309,29-1021.00,"Dentists, General",Healthcare Practitioners and Technical,True,False,5.0,151850.0,5300.0,0.4,,29-0000
29-1022,Oral and Maxillofacial Surgeons,0.0,29-1022.00,Oral and Maxillofacial Surgeons,Healthcare Practitioners and Technical,True,False,5.0,208000.0,200.0,0.4,,29-0000
29-1023,Orthodontists,0.0,29-1023.00,Orthodontists,Healthcare Practitioners and Technical,True,False,5.0,208000.0,300.0,2.0,,29-0000
29-1024,Prosthodontists,0.0,29-1024.00,Prosthodontists,Healthcare Practitioners and Technical,True,False,5.0,176540.0,0.0,6.0,,29-0000
29-1031,Dietitians and Nutritionists,0.1328,29-1031.00,Dietitians and Nutritionists,Healthcare Practitioners and Technical,True,False,5.0,60370.0,5500.0,0.4,,29-0000
29-1041,Optometrists,0.0,29-1041.00,Optometrists,Healthcare Practitioners and Technical,True,False,5.0,111790.0,1700.0,14.0,,29-0000
29-1051,Pharmacists,0.0896,29-1051.00,Pharmacists,Healthcare Practitioners and Technical,False,False,5.0,126120.0,14100.0,1.2,,29-0000
29-1071,Physician Assistants,0.0,29-1071.01,Anesthesiologist Assistants,Healthcare Practitioners and Technical,True,False,5.0,108610.0,11500.0,-1.0,Physician Assistants,29-0000
29-1071,Physician Assistants,0.0,29-1071.00,Physician Assistants,Healthcare Practitioners and Technical,True,False,5.0,108610.0,11500.0,14.0,,29-0000
29-1081,Podiatrists,0.0,29-1081.00,Podiatrists,Healthcare Practitioners and Technical,False,False,5.0,129550.0,700.0,0.5,,29-0000
29-1122,Occupational Therapists,0.008,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",Healthcare Practitioners and Technical,True,False,5.0,84270.0,10500.0,-1.0,Occupational Therapists,29-0000
29-1122,Occupational Therapists,0.008,29-1122.00,Occupational Therapists,Healthcare Practitioners and Technical,True,False,5.0,84270.0,10500.0,0.4,,29-0000
29-1123,Physical Therapists,0.0174,29-1123.00,Physical Therapists,Healthcare Practitioners and Technical,True,False,5.0,87930.0,16900.0,2.0,,29-0000
29-1124,Radiation Therapists,0.0,29-1124.00,Radiation Therapists,Healthcare Practitioners and Technical,True,False,3.0,82330.0,1100.0,34.0,,29-0000
29-1125,Recreational Therapists,0.0,29-1125.01,Art Therapists,Healthcare Practitioners and Technical,True,False,5.0,47860.0,1100.0,-1.0,Recreational Therapists,29-0000
29-1125,Recreational Therapists,0.0,29-1125.02,Music Therapists,Healthcare Practitioners and Technical,True,False,4.0,47860.0,1100.0,-1.0,Recreational Therapists,29-0000
29-1125,Recreational Therapists,0.0,29-1125.00,Recreational Therapists,Healthcare Practitioners and Technical,True,False,4.0,47860.0,1100.0,0.3,,29-0000
29-1126,Respiratory Therapists,0.0,29-1126.00,Respiratory Therapists,Healthcare Practitioners and Technical,True,False,3.0,60280.0,10600.0,7.0,,29-0000
29-1127,Speech-Language Pathologists,0.0,29-1127.00,Speech-Language Pathologists,Healthcare Practitioners and Technical,True,False,5.0,77510.0,13500.0,0.6,,29-0000
29-1128,Exercise Physiologists,0.0,29-1128.00,Exercise Physiologists,Healthcare Practitioners and Technical,True,False,5.0,49270.0,1100.0,-1.0,,29-0000
29-1129,"Therapists, All Other",0.0402,29-1129.00,"Therapists, All Other",Healthcare Practitioners and Technical,True,False,-1.0,50980.0,2200.0,-1.0,,29-0000
29-1131,Veterinarians,0.0926,29-1131.00,Veterinarians,Healthcare Practitioners and Technical,True,False,5.0,93830.0,5100.0,4.0,,29-0000
29-1141,Registered Nurses,0.0595,29-1141.01,Acute Care Nurses,Healthcare Practitioners and Technical,True,False,3.0,71730.0,210400.0,-1.0,Registered Nurses,29-0000
29-1141,Registered Nurses,0.0595,29-1141.02,Advanced Practice Psychiatric Nurses,Healthcare Practitioners and Technical,True,False,5.0,71730.0,210400.0,-1.0,Registered Nurses,29-0000
29-1141,Registered Nurses,0.0595,29-1141.04,Clinical Nurse Specialists,Healthcare Practitioners and Technical,True,False,5.0,71730.0,210400.0,-1.0,Registered Nurses,29-0000
29-1141,Registered Nurses,0.0595,29-1141.03,Critical Care Nurses,Healthcare Practitioners and Technical,True,False,3.0,71730.0,210400.0,-1.0,Registered Nurses,29-0000
29-1141,Registered Nurses,0.0595,29-1141.00,Registered Nurses,Healthcare Practitioners and Technical,True,False,3.0,71730.0,210400.0,0.9,,29-0000
29-1151,Nurse Anesthetists,0.0,29-1151.00,Nurse Anesthetists,Healthcare Practitioners and Technical,True,False,5.0,167950.0,3200.0,-1.0,,29-0000
29-1161,Nurse Midwives,0.052,29-1161.00,Nurse Midwives,Healthcare Practitioners and Technical,True,False,5.0,103770.0,500.0,-1.0,,29-0000
29-1171,Nurse Practitioners,0.0944,29-1171.00,Nurse Practitioners,Healthcare Practitioners and Technical,True,False,5.0,107030.0,16900.0,-1.0,,29-0000
29-1181,Audiologists,0.0,29-1181.00,Audiologists,Healthcare Practitioners and Technical,True,False,5.0,75920.0,800.0,0.3,,29-0000
29-1211,Anesthesiologists,0.0,,,,,,,,,,,29-0000
29-1213,Dermatologists,0.0,,,,,,,,,,,29-0000
29-1215,Family Medicine Physicians,0.0,,,,,,,,,,,29-0000
29-1216,General Internal Medicine Physicians,0.084,,,,,,,,,,,29-0000
29-1217,Neurologists,0.0,,,,,,,,,,,29-0000
29-1218,Obstetricians and Gynecologists,0.0685,,,,,,,,,,,29-0000
29-1221,"Pediatricians, General",0.0,,,,,,,,,,,29-0000
29-1222,"Physicians, Pathologists",0.1577,,,,,,,,,,,29-0000
29-1223,Psychiatrists,0.0,,,,,,,,,,,29-0000
29-1224,Radiologists,0.199,,,,,,,,,,,29-0000
29-1229,"Physicians, All Other",0.0297,,,,,,,,,,,29-0000
29-1241,"Ophthalmologists, Except Pediatric",0.0,,,,,,,,,,,29-0000
29-1242,"Orthopedic Surgeons, Except Pediatric",0.0,,,,,,,,,,,29-0000
29-1243,Pediatric Surgeons,0.0,,,,,,,,,,,29-0000
29-1291,Acupuncturists,0.0,,,,,,,,,,,29-0000
29-1292,Dental Hygienists,0.0,,,,,,,,,,,29-0000
29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",0.0222,,,,,,,,,,,29-0000
29-2031,Cardiovascular Technologists and Technicians,0.0,29-2031.00,Cardiovascular Technologists and Technicians,Healthcare Practitioners and Technical,True,False,3.0,56850.0,3700.0,23.0,,29-0000
29-2032,Diagnostic Medical Sonographers,0.0,29-2032.00,Diagnostic Medical Sonographers,Healthcare Practitioners and Technical,True,False,3.0,72510.0,5800.0,35.0,,29-0000
29-2033,Nuclear Medicine Technologists,0.0513,29-2033.00,Nuclear Medicine Technologists,Healthcare Practitioners and Technical,True,False,3.0,76820.0,1200.0,13.0,,29-0000
29-2034,Radiologic Technologists and Technicians,0.0,29-2034.00,Radiologic Technologists,Healthcare Practitioners and Technical,True,False,3.0,59520.0,14000.0,-1.0,,29-0000
29-2035,Magnetic Resonance Imaging Technologists,0.039,29-2035.00,Magnetic Resonance Imaging Technologists,Healthcare Practitioners and Technical,True,False,3.0,71670.0,2700.0,-1.0,,29-0000
29-2042,Emergency Medical Technicians,0.0,,,,,,,,,,,29-0000
29-2043,Paramedics,0.0,,,,,,,,,,,29-0000
29-2051,Dietetic Technicians,0.2446,29-2051.00,Dietetic Technicians,Healthcare Practitioners and Technical,False,False,2.0,27140.0,3100.0,13.0,,29-0000
29-2052,Pharmacy Technicians,0.0735,29-2052.00,Pharmacy Technicians,Healthcare Practitioners and Technical,True,False,3.0,32700.0,38300.0,92.0,,29-0000
29-2053,Psychiatric Technicians,0.0,29-2053.00,Psychiatric Technicians,Healthcare Practitioners and Technical,True,False,3.0,32870.0,7500.0,4.0,,29-0000
29-2055,Surgical Technologists,0.0,29-2055.00,Surgical Technologists,Healthcare Practitioners and Technical,True,False,3.0,47300.0,10400.0,34.0,,29-0000
29-2056,Veterinary Technologists and Technicians,0.0,29-2056.00,Veterinary Technologists and Technicians,Healthcare Practitioners and Technical,True,False,3.0,34420.0,11800.0,3.0,,29-0000
29-2057,Ophthalmic Medical Technicians,0.0,29-2057.00,Ophthalmic Medical Technicians,Healthcare Practitioners and Technical,True,False,3.0,36530.0,5600.0,-1.0,,29-0000
29-2061,Licensed Practical and Licensed Vocational Nurses,0.0,29-2061.00,Licensed Practical and Licensed Vocational Nurses,Healthcare Practitioners and Technical,True,False,3.0,46240.0,66300.0,6.0,,29-0000
29-2072,Medical Records Specialists,0.6674,,,,,,,,,,,29-0000
29-2081,"Opticians, Dispensing",0.0,29-2081.00,"Opticians, Dispensing",Healthcare Practitioners and Technical,True,False,3.0,37010.0,6600.0,71.0,,29-0000
29-2091,Orthotists and Prosthetists,0.0,29-2091.00,Orthotists and Prosthetists,Healthcare Practitioners and Technical,True,False,5.0,69120.0,900.0,0.4,,29-0000
29-2092,Hearing Aid Specialists,0.0,29-2092.00,Hearing Aid Specialists,Healthcare Practitioners and Technical,True,False,3.0,52770.0,700.0,-1.0,,29-0000
29-2099,"Health Technologists and Technicians, All Other",0.0445,29-2099.00,"Health Technologists and Technicians, All Other",Healthcare Practitioners and Technical,True,False,-1.0,42920.0,11700.0,40.0,,29-0000
29-2099,"Health Technologists and Technicians, All Other",0.0445,29-2099.01,Neurodiagnostic Technologists,Healthcare Practitioners and Technical,True,False,3.0,42920.0,11700.0,-1.0,"Health Technologists and Technicians, All Other",29-0000
29-2099,"Health Technologists and Technicians, All Other",0.0445,29-2099.05,Ophthalmic Medical Technologists,Healthcare Practitioners and Technical,True,False,3.0,42920.0,11700.0,-1.0,"Health Technologists and Technicians, All Other",29-0000
29-2099,"Health Technologists and Technicians, All Other",0.0445,29-2099.06,Radiologic Technicians,Healthcare Practitioners and Technical,True,False,3.0,42920.0,11700.0,-1.0,"Health Technologists and Technicians, All Other",29-0000
29-2099,"Health Technologists and Technicians, All Other",0.0445,29-2099.07,Surgical Assistants,Healthcare Practitioners and Technical,True,False,3.0,42920.0,11700.0,-1.0,"Health Technologists and Technicians, All Other",29-0000
29-9021,Health Information Technologists and Medical Registrars,0.3063,,,,,,,,,,,29-0000
29-9091,Athletic Trainers,0.0531,29-9091.00,Athletic Trainers,Healthcare Practitioners and Technical,True,False,5.0,47510.0,2500.0,0.7,,29-0000
29-9092,Genetic Counselors,0.0123,29-9092.00,Genetic Counselors,Healthcare Practitioners and Technical,True,False,5.0,80370.0,300.0,-1.0,,29-0000
29-9093,Surgical Assistants,0.0,,,,,,,,,,,29-0000
29-9099,"Healthcare Practitioners and Technical Workers, All Other",0.0,29-9099.00,"Healthcare Practitioners and Technical Workers, All Other",Healthcare Practitioners and Technical,True,False,-1.0,54620.0,2500.0,6.0,,29-0000
29-9099,"Healthcare Practitioners and Technical Workers, All Other",0.0,29-9099.01,Midwives,Healthcare Practitioners and Technical,True,False,4.0,54620.0,2500.0,-1.0,"Healthcare Practitioners and Technical Workers, All Other",29-0000
31-1131,Nursing Assistants,0.0,,,,,,,,,,,31-0000
31-1132,Orderlies,0.0,,,,,,,,,,,31-0000
31-1133,Psychiatric Aides,0.0,,,,,,,,,,,31-0000
31-2011,Occupational Therapy Assistants,0.0,31-2011.00,Occupational Therapy Assistants,Healthcare Support,True,False,3.0,60220.0,7000.0,3.0,,31-0000
31-2012,Occupational Therapy Aides,0.0661,31-2012.00,Occupational Therapy Aides,Healthcare Support,True,False,3.0,28160.0,1100.0,27.0,,31-0000
31-2021,Physical Therapist Assistants,0.0,31-2021.00,Physical Therapist Assistants,Healthcare Support,True,False,3.0,58040.0,16500.0,1.8,,31-0000
31-2022,Physical Therapist Aides,0.0,31-2022.00,Physical Therapist Aides,Healthcare Support,True,False,2.0,26240.0,8000.0,61.0,,31-0000
31-9011,Massage Therapists,0.0,31-9011.00,Massage Therapists,Healthcare Support,True,False,3.0,41420.0,24200.0,54.0,,31-0000
31-9091,Dental Assistants,0.0,31-9091.00,Dental Assistants,Healthcare Support,True,False,3.0,38660.0,44800.0,51.0,,31-0000
31-9092,Medical Assistants,0.0476,31-9092.00,Medical Assistants,Healthcare Support,True,False,3.0,33610.0,99700.0,30.0,,31-0000
31-9093,Medical Equipment Preparers,0.0,31-9093.00,Medical Equipment Preparers,Healthcare Support,True,False,2.0,36240.0,7300.0,78.0,,31-0000
31-9094,Medical Transcriptionists,0.6365,31-9094.00,Medical Transcriptionists,Healthcare Support,False,False,3.0,34770.0,7700.0,89.0,,31-0000
31-9095,Pharmacy Aides,0.022,31-9095.00,Pharmacy Aides,Healthcare Support,False,False,2.0,26450.0,4000.0,72.0,,31-0000
31-9096,Veterinary Assistants and Laboratory Animal Caretakers,0.0179,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,Healthcare Support,True,False,3.0,27540.0,18100.0,86.0,,31-0000
31-9097,Phlebotomists,0.0,31-9097.00,Phlebotomists,Healthcare Support,True,False,3.0,34480.0,18100.0,-1.0,,31-0000
31-9099,"Healthcare Support Workers, All Other",0.0,31-9099.02,Endoscopy Technicians,Healthcare Support,True,False,3.0,37830.0,11700.0,-1.0,"Healthcare Support Workers, All Other",31-0000
31-9099,"Healthcare Support Workers, All Other",0.0,31-9099.00,"Healthcare Support Workers, All Other",Healthcare Support,True,False,-1.0,37830.0,11700.0,63.0,,31-0000
31-9099,"Healthcare Support Workers, All Other",0.0,31-9099.01,Speech-Language Pathology Assistants,Healthcare Support,True,False,3.0,37830.0,11700.0,-1.0,"Healthcare Support Workers, All Other",31-0000
33-1011,First-Line Supervisors of Correctional Officers,0.0315,33-1011.00,First-Line Supervisors of Correctional Officers,Protective Service,False,False,3.0,63340.0,2800.0,3.0,,33-0000
33-1012,First-Line Supervisors of Police and Detectives,0.0,33-1012.00,First-Line Supervisors of Police and Detectives,Protective Service,False,False,3.0,89030.0,8300.0,0.4,,33-0000
33-1021,First-Line Supervisors of Firefighting and Prevention Workers,0.0,33-1021.00,First-Line Supervisors of Fire Fighting and Prevention Workers,Protective Service,False,False,-1.0,76330.0,4800.0,0.4,,33-0000
33-1021,First-Line Supervisors of Firefighting and Prevention Workers,0.0,33-1021.02,Forest Fire Fighting and Prevention Supervisors,Protective Service,False,False,3.0,76330.0,4800.0,-1.0,First-Line Supervisors of Fire Fighting and Prevention Workers,33-0000
33-1021,First-Line Supervisors of Firefighting and Prevention Workers,0.0,33-1021.01,Municipal Fire Fighting and Prevention Supervisors,Protective Service,False,False,3.0,76330.0,4800.0,-1.0,First-Line Supervisors of Fire Fighting and Prevention Workers,33-0000
33-2011,Firefighters,0.0,33-2011.00,Firefighters,Protective Service,False,False,-1.0,49620.0,25000.0,17.0,,33-0000
33-2011,Firefighters,0.0,33-2011.02,Forest Firefighters,Protective Service,False,False,2.0,49620.0,25000.0,-1.0,Firefighters,33-0000
33-2011,Firefighters,0.0,33-2011.01,Municipal Firefighters,Protective Service,False,False,3.0,49620.0,25000.0,-1.0,Firefighters,33-0000
33-2021,Fire Inspectors and Investigators,0.0,33-2021.01,Fire Inspectors,Protective Service,False,False,3.0,62510.0,1300.0,-1.0,Fire Inspectors and Investigators,33-0000
33-2021,Fire Inspectors and Investigators,0.0,33-2021.00,Fire Inspectors and Investigators,Protective Service,False,False,-1.0,62510.0,1300.0,48.0,,33-0000
33-2021,Fire Inspectors and Investigators,0.0,33-2021.02,Fire Investigators,Protective Service,False,False,3.0,62510.0,1300.0,-1.0,Fire Inspectors and Investigators,33-0000
33-2022,Forest Fire Inspectors and Prevention Specialists,0.0,33-2022.00,Forest Fire Inspectors and Prevention Specialists,Protective Service,True,False,3.0,39600.0,300.0,5.0,,33-0000
33-3011,Bailiffs,0.0,33-3011.00,Bailiffs,Protective Service,False,False,2.0,45760.0,1700.0,36.0,,33-0000
33-3012,Correctional Officers and Jailers,0.0,33-3012.00,Correctional Officers and Jailers,Protective Service,False,False,2.0,44330.0,33800.0,60.0,,33-0000
33-3021,Detectives and Criminal Investigators,0.0374,33-3021.03,Criminal Investigators and Special Agents,Protective Service,False,False,3.0,81920.0,7500.0,-1.0,Detectives and Criminal Investigators,33-0000
33-3021,Detectives and Criminal Investigators,0.0374,33-3021.00,Detectives and Criminal Investigators,Protective Service,False,False,-1.0,81920.0,7500.0,34.0,,33-0000
33-3021,Detectives and Criminal Investigators,0.0374,33-3021.05,Immigration and Customs Inspectors,Protective Service,False,False,3.0,81920.0,7500.0,-1.0,Detectives and Criminal Investigators,33-0000
